DATE_FROM,DATE_TO,PRODUCT_TYPE,TENDER_NUMBER,PRODUCTNAME,CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW],AT_DEMAND_[MW],AT_SETTLEMENTCAPACITY_PRICE_[EUR/MW],AT_IMPORT(-)_EXPORT(+)_[MW],BE_DEMAND_[MW],BE_SETTLEMENTCAPACITY_PRICE_[EUR/MW],BE_IMPORT(-)_EXPORT(+)_[MW],CH_DEMAND_[MW],CH_SETTLEMENTCAPACITY_PRICE_[EUR/MW],CH_IMPORT(-)_EXPORT(+)_[MW],DE_DEMAND_[MW],DE_SETTLEMENTCAPACITY_PRICE_[EUR/MW],DE_IMPORT(-)_EXPORT(+)_[MW],FR_DEMAND_[MW],FR_SETTLEMENTCAPACITY_PRICE_[EUR/MW],FR_IMPORT(-)_EXPORT(+)_[MW],NL_DEMAND_[MW],NL_SETTLEMENTCAPACITY_PRICE_[EUR/MW],NL_IMPORT(-)_EXPORT(+)_[MW],SI_DEMAND_[MW],SI_SETTLEMENTCAPACITY_PRICE_[EUR/MW],SI_IMPORT(-)_EXPORT(+)_[MW],DK_DEMAND_[MW],DK_SETTLEMENTCAPACITY_PRICE_[EUR/MW],DK_IMPORT(-)_EXPORT(+)_[MW],Column1,,
19/03/2021,19/03/2021,FCR,1,NEGPOS_00_04,21.180,71.000,21.180,3.000,87.000,110.620,-60.000,67.000,21.180,-2.000,562.000,21.180,48.000,508.000,21.180,107.000,114.000,21.180,-69.000,15.000,21.180,-15.000,20.000,21.180,-12.000,127.651,,
19/03/2021,19/03/2021,FCR,1,NEGPOS_04_08,22.960,71.000,22.960,10.000,87.000,115.040,-58.000,67.000,22.960,-1.000,562.000,22.960,5.000,508.000,22.960,146.000,114.000,22.960,-75.000,15.000,22.960,-15.000,20.000,22.960,-12.000,127.716,,
19/03/2021,19/03/2021,FCR,1,NEGPOS_08_12,29.000,71.000,29.000,32.000,87.000,118.800,-58.000,67.000,29.000,66.000,562.000,29.000,-33.000,508.000,29.000,83.000,114.000,29.000,-69.000,15.000,29.000,-15.000,20.000,29.000,-6.000,127.777,,
19/03/2021,19/03/2021,FCR,1,NEGPOS_12_16,20.760,71.000,20.760,10.000,87.000,96.920,-58.000,67.000,20.760,4.000,562.000,20.760,58.000,508.000,20.760,81.000,114.000,20.760,-69.000,15.000,20.760,-15.000,20.000,20.760,-11.000,127.837,,
19/03/2021,19/03/2021,FCR,1,NEGPOS_16_20,27.180,71.000,27.180,9.000,87.000,118.120,-58.000,67.000,27.180,52.000,562.000,27.180,-2.000,508.000,27.180,94.000,114.000,27.180,-69.000,15.000,27.180,-15.000,20.000,27.180,-11.000,127.894,,
19/03/2021,19/03/2021,FCR,1,NEGPOS_20_24,25.280,71.000,25.280,22.000,87.000,110.920,-58.000,67.000,25.280,3.000,562.000,25.280,62.000,508.000,25.280,72.000,114.000,25.280,-75.000,15.000,25.280,-15.000,20.000,25.280,-11.000,127.955,,
20/03/2021,20/03/2021,FCR,1,NEGPOS_00_04,23.000,71.000,23.000,3.000,87.000,104.820,-60.000,67.000,23.000,8.000,562.000,23.000,17.000,508.000,23.000,119.000,114.000,23.000,-69.000,15.000,23.000,-15.000,20.000,23.000,-3.000,128.013,,
20/03/2021,20/03/2021,FCR,1,NEGPOS_04_08,23.500,71.000,23.500,3.000,87.000,56.740,-60.000,67.000,23.500,1.000,562.000,23.500,29.000,508.000,23.500,123.000,114.000,23.500,-75.000,15.000,23.500,-15.000,20.000,23.500,-3.000,128.072,,
20/03/2021,20/03/2021,FCR,1,NEGPOS_08_12,29.240,71.000,29.240,13.000,87.000,64.850,-60.000,67.000,29.240,7.000,562.000,29.240,37.000,508.000,29.240,88.000,114.000,29.240,-69.000,15.000,29.240,-15.000,20.000,29.240,-1.000,128.132,,
20/03/2021,20/03/2021,FCR,1,NEGPOS_12_16,29.520,71.000,29.520,10.000,87.000,69.060,-60.000,67.000,29.520,12.000,562.000,29.520,46.000,508.000,29.520,77.000,114.000,29.520,-69.000,15.000,29.520,-15.000,20.000,29.520,-1.000,128.192,,
20/03/2021,20/03/2021,FCR,1,NEGPOS_16_20,30.480,71.000,30.480,13.000,87.000,73.070,-60.000,67.000,30.480,23.000,562.000,30.480,-26.000,508.000,30.480,135.000,114.000,30.480,-69.000,15.000,30.480,-15.000,20.000,30.480,-1.000,128.249,,
20/03/2021,20/03/2021,FCR,1,NEGPOS_20_24,22.970,71.000,22.970,3.000,87.000,52.480,-60.000,67.000,22.970,10.000,562.000,22.970,14.000,508.000,22.970,124.000,114.000,22.970,-75.000,15.000,22.970,-15.000,20.000,22.970,-1.000,128.306,,
21/03/2021,21/03/2021,FCR,1,NEGPOS_00_04,42.730,71.000,42.730,-3.000,87.000,112.940,-60.000,67.000,42.730,-19.000,562.000,42.730,23.000,508.000,27.760,152.000,114.000,42.730,-69.000,15.000,42.730,-15.000,20.000,42.730,-9.000,128.362,,
21/03/2021,21/03/2021,FCR,1,NEGPOS_04_08,45.040,71.000,45.040,-3.000,87.000,73.420,-60.000,67.000,45.040,11.000,562.000,45.040,3.000,508.000,45.040,139.000,114.000,45.040,-69.000,15.000,45.040,-12.000,20.000,45.040,-9.000,128.423,,
21/03/2021,21/03/2021,FCR,1,NEGPOS_08_12,46.000,71.000,46.000,3.000,87.000,78.570,-60.000,67.000,46.000,12.000,562.000,46.000,14.000,508.000,46.000,113.000,114.000,46.000,-69.000,15.000,46.000,-11.000,20.000,46.000,-2.000,128.472,,
21/03/2021,21/03/2021,FCR,1,NEGPOS_12_16,41.640,71.000,41.640,3.000,87.000,88.720,-60.000,67.000,41.640,-5.000,562.000,41.640,14.000,508.000,41.640,131.000,114.000,41.640,-69.000,15.000,41.640,-11.000,20.000,41.640,-3.000,128.520,,
21/03/2021,21/03/2021,FCR,1,NEGPOS_16_20,34.480,71.000,34.480,4.000,87.000,75.470,-60.000,67.000,34.480,-13.000,562.000,34.480,16.000,508.000,34.480,147.000,114.000,34.480,-69.000,15.000,34.480,-15.000,20.000,34.480,-10.000,128.568,,
21/03/2021,21/03/2021,FCR,1,NEGPOS_20_24,21.760,71.000,21.760,8.000,87.000,56.010,-60.000,67.000,21.760,24.000,562.000,21.760,1.000,508.000,21.760,129.000,114.000,21.760,-75.000,15.000,21.760,-15.000,20.000,21.760,-12.000,128.618,,
22/03/2021,22/03/2021,FCR,1,NEGPOS_00_04,29.000,71.000,29.000,-7.000,87.000,100.600,-60.000,67.000,29.000,-16.000,562.000,29.000,51.000,508.000,29.000,130.000,114.000,29.000,-69.000,15.000,29.000,-15.000,20.000,64.000,-14.000,128.672,,
22/03/2021,22/03/2021,FCR,1,NEGPOS_04_08,36.850,71.000,36.850,4.000,87.000,71.470,-60.000,67.000,36.850,4.000,562.000,36.850,-2.000,508.000,29.120,152.000,114.000,36.850,-69.000,15.000,36.850,-15.000,20.000,64.000,-14.000,128.734,,
22/03/2021,22/03/2021,FCR,1,NEGPOS_08_12,29.350,71.000,29.350,-7.000,87.000,73.020,-60.000,67.000,29.350,37.000,562.000,29.350,-27.000,508.000,11.000,152.000,114.000,29.350,-69.000,15.000,29.350,-15.000,20.000,29.350,-11.000,128.771,,
22/03/2021,22/03/2021,FCR,1,NEGPOS_12_16,21.760,71.000,21.760,1.000,87.000,98.350,-60.000,67.000,21.760,18.000,562.000,21.760,-17.000,508.000,21.760,146.000,114.000,21.760,-69.000,15.000,21.760,-15.000,20.000,21.760,-4.000,128.809,,
22/03/2021,22/03/2021,FCR,1,NEGPOS_16_20,30.000,71.000,30.000,-7.000,87.000,69.480,-60.000,67.000,30.000,40.000,562.000,30.000,-24.000,508.000,11.000,152.000,114.000,30.000,-75.000,15.000,30.000,-15.000,20.000,30.000,-11.000,128.866,,
22/03/2021,22/03/2021,FCR,1,NEGPOS_20_24,25.000,71.000,25.000,-7.000,87.000,58.220,-60.000,67.000,25.000,24.000,562.000,25.000,-14.000,508.000,16.120,152.000,114.000,25.000,-69.000,15.000,25.000,-15.000,20.000,25.000,-11.000,128.928,,
23/03/2021,23/03/2021,FCR,1,NEGPOS_00_04,27.000,71.000,27.000,-3.000,87.000,72.100,-60.000,67.000,27.000,2.000,562.000,27.000,95.000,508.000,27.000,56.000,114.000,27.000,-69.000,15.000,27.000,-15.000,20.000,27.000,-6.000,128.986,,
23/03/2021,23/03/2021,FCR,1,NEGPOS_04_08,33.040,71.000,33.040,4.000,87.000,59.310,-60.000,67.000,33.040,45.000,562.000,33.040,31.000,508.000,33.040,74.000,114.000,33.040,-69.000,15.000,33.040,-12.000,20.000,33.040,-13.000,129.046,,
23/03/2021,23/03/2021,FCR,1,NEGPOS_08_12,27.170,71.000,27.170,-3.000,87.000,69.860,-60.000,67.000,27.170,44.000,562.000,27.170,-36.000,508.000,11.000,152.000,114.000,27.170,-69.000,15.000,27.170,-15.000,20.000,27.170,-13.000,129.105,,
23/03/2021,23/03/2021,FCR,1,NEGPOS_12_16,19.600,71.000,19.600,1.000,87.000,99.520,-60.000,67.000,19.600,35.000,562.000,19.600,-30.000,508.000,19.600,140.000,114.000,19.600,-69.000,15.000,19.600,-15.000,20.000,19.600,-2.000,129.161,,
23/03/2021,23/03/2021,FCR,1,NEGPOS_16_20,16.000,71.000,16.000,-9.000,87.000,64.900,-60.000,67.000,16.000,14.000,562.000,16.000,6.000,508.000,13.080,152.000,114.000,16.000,-75.000,15.000,16.000,-15.000,20.000,16.000,-13.000,129.220,,
23/03/2021,23/03/2021,FCR,1,NEGPOS_20_24,15.830,71.000,15.830,-9.000,87.000,57.740,-60.000,67.000,15.830,8.000,562.000,15.830,12.000,508.000,15.830,152.000,114.000,15.830,-75.000,15.000,15.830,-15.000,20.000,15.830,-13.000,129.284,,
24/03/2021,24/03/2021,FCR,1,NEGPOS_00_04,22.000,71.000,22.000,-8.000,87.000,70.000,-60.000,67.000,22.000,-3.000,562.000,22.000,113.000,508.000,22.000,56.000,114.000,22.000,-69.000,15.000,22.000,-15.000,20.000,27.920,-14.000,129.349,,
24/03/2021,24/03/2021,FCR,1,NEGPOS_04_08,24.900,71.000,24.900,0.000,87.000,62.020,-60.000,67.000,24.900,29.000,562.000,24.900,-17.000,508.000,22.840,152.000,114.000,24.900,-75.000,15.000,24.900,-15.000,20.000,27.920,-14.000,129.415,,
24/03/2021,24/03/2021,FCR,1,NEGPOS_08_12,19.200,71.000,19.200,-4.000,87.000,68.950,-60.000,67.000,19.200,39.000,562.000,19.200,-24.000,508.000,19.200,147.000,114.000,19.200,-69.000,15.000,19.200,-15.000,20.000,27.920,-14.000,129.474,,
24/03/2021,24/03/2021,FCR,1,NEGPOS_12_16,19.800,71.000,19.800,3.000,87.000,97.730,-60.000,67.000,19.800,32.000,562.000,19.800,-3.000,508.000,19.800,126.000,114.000,19.800,-69.000,15.000,19.800,-15.000,20.000,27.920,-14.000,129.533,,
24/03/2021,24/03/2021,FCR,1,NEGPOS_16_20,27.920,71.000,27.920,-8.000,87.000,62.310,-60.000,67.000,27.920,58.000,562.000,27.920,-41.000,508.000,18.800,152.000,114.000,27.920,-74.000,15.000,27.920,-15.000,20.000,27.920,-12.000,129.593,,
24/03/2021,24/03/2021,FCR,1,NEGPOS_20_24,17.920,71.000,17.920,-4.000,87.000,57.720,-60.000,67.000,17.920,44.000,562.000,17.920,-23.000,508.000,11.000,152.000,114.000,36.000,-79.000,15.000,17.920,-15.000,20.000,29.400,-14.000,129.652,,
25/03/2021,25/03/2021,FCR,1,NEGPOS_00_04,28.000,71.000,28.000,-10.000,87.000,67.450,-60.000,67.000,28.000,18.000,562.000,28.000,86.000,508.000,28.000,61.000,114.000,28.000,-69.000,15.000,28.000,-12.000,20.000,42.480,-14.000,129.711,,
25/03/2021,25/03/2021,FCR,1,NEGPOS_04_08,25.920,71.000,25.920,-4.000,87.000,64.130,-60.000,67.000,25.920,37.000,562.000,25.920,-21.000,508.000,14.800,152.000,114.000,25.920,-75.000,15.000,25.920,-15.000,20.000,42.480,-14.000,129.770,,
25/03/2021,25/03/2021,FCR,1,NEGPOS_08_12,24.100,71.000,24.100,7.000,87.000,61.010,-60.000,67.000,24.100,47.000,562.000,24.100,-49.000,508.000,14.480,152.000,114.000,24.100,-69.000,15.000,24.100,-15.000,20.000,24.100,-13.000,129.821,,
25/03/2021,25/03/2021,FCR,1,NEGPOS_12_16,19.920,71.000,19.920,-1.000,87.000,107.880,-60.000,67.000,19.920,20.000,562.000,19.920,26.000,508.000,19.920,112.000,114.000,19.920,-69.000,15.000,19.920,-15.000,20.000,19.920,-13.000,129.872,,
25/03/2021,25/03/2021,FCR,1,NEGPOS_16_20,19.600,71.000,19.600,-14.000,87.000,55.900,-60.000,67.000,19.600,36.000,562.000,19.600,-17.000,508.000,13.160,152.000,114.000,19.600,-69.000,15.000,19.600,-15.000,20.000,19.600,-13.000,129.934,,
25/03/2021,25/03/2021,FCR,1,NEGPOS_20_24,15.000,71.000,15.000,-14.000,87.000,53.840,-60.000,67.000,15.000,27.000,562.000,15.000,-2.000,508.000,9.880,152.000,114.000,15.000,-75.000,15.000,15.000,-15.000,20.000,15.000,-13.000,129.998,,
26/03/2021,26/03/2021,FCR,1,NEGPOS_00_04,16.000,71.000,16.000,0.000,87.000,72.850,-60.000,67.000,16.000,-10.000,562.000,16.000,51.000,508.000,16.000,117.000,114.000,16.000,-69.000,15.000,16.000,-15.000,20.000,41.340,-14.000,130.062,,
26/03/2021,26/03/2021,FCR,1,NEGPOS_04_08,20.500,71.000,20.500,8.000,87.000,63.480,-60.000,67.000,20.500,-9.000,562.000,20.500,44.000,508.000,20.500,121.000,114.000,20.500,-75.000,15.000,20.500,-15.000,20.000,41.340,-14.000,130.130,,
26/03/2021,26/03/2021,FCR,1,NEGPOS_08_12,24.320,71.000,24.320,27.000,87.000,57.250,-60.000,67.000,24.320,42.000,562.000,24.320,50.000,508.000,24.320,39.000,114.000,24.320,-69.000,15.000,24.320,-15.000,20.000,43.630,-14.000,130.182,,
26/03/2021,26/03/2021,FCR,1,NEGPOS_12_16,20.000,71.000,20.000,14.000,87.000,102.090,-57.000,67.000,20.000,14.000,562.000,20.000,93.000,508.000,20.000,34.000,114.000,20.000,-69.000,15.000,20.000,-15.000,20.000,41.340,-14.000,130.234,,
26/03/2021,26/03/2021,FCR,1,NEGPOS_16_20,19.000,71.000,19.000,8.000,87.000,44.940,-60.000,67.000,19.000,31.000,562.000,19.000,0.000,508.000,19.000,119.000,114.000,19.000,-69.000,15.000,19.000,-15.000,20.000,41.340,-14.000,130.285,,
26/03/2021,26/03/2021,FCR,1,NEGPOS_20_24,22.730,71.000,22.730,17.000,87.000,49.210,-60.000,67.000,22.730,61.000,562.000,22.730,34.000,508.000,22.730,52.000,114.000,22.730,-75.000,15.000,22.730,-15.000,20.000,41.340,-14.000,130.337,,
27/03/2021,27/03/2021,FCR,1,NEGPOS_00_04,38.440,71.000,38.440,1.000,87.000,93.340,-60.000,67.000,38.440,59.000,562.000,38.440,49.000,508.000,38.440,49.000,114.000,38.440,-69.000,15.000,38.440,-15.000,20.000,54.770,-14.000,130.389,,
27/03/2021,27/03/2021,FCR,1,NEGPOS_04_08,35.280,71.000,35.280,1.000,87.000,83.190,-60.000,67.000,35.280,57.000,562.000,35.280,49.000,508.000,35.280,51.000,114.000,35.280,-69.000,15.000,35.280,-15.000,20.000,54.770,-14.000,130.442,,
27/03/2021,27/03/2021,FCR,1,NEGPOS_08_12,44.000,71.000,44.000,27.000,87.000,80.330,-60.000,67.000,44.000,62.000,562.000,44.000,-3.000,508.000,44.000,64.000,114.000,44.000,-69.000,15.000,44.000,-7.000,20.000,54.770,-14.000,130.486,,
27/03/2021,27/03/2021,FCR,1,NEGPOS_12_16,56.000,71.000,56.000,27.000,87.000,160.950,-60.000,67.000,56.000,36.000,562.000,56.000,18.000,508.000,56.000,67.000,114.000,56.000,-69.000,15.000,56.000,-8.000,20.000,56.000,-11.000,130.531,,
27/03/2021,27/03/2021,FCR,1,NEGPOS_16_20,34.700,71.000,34.700,15.000,87.000,74.410,-60.000,67.000,34.700,88.000,562.000,34.700,-1.000,508.000,34.700,62.000,114.000,34.700,-75.000,15.000,34.700,-15.000,20.000,54.770,-14.000,130.575,,
27/03/2021,27/03/2021,FCR,1,NEGPOS_20_24,22.890,71.000,22.890,1.000,87.000,83.320,-60.000,67.000,22.890,52.000,562.000,22.890,38.000,508.000,22.890,67.000,114.000,22.890,-69.000,15.000,22.890,-15.000,20.000,54.770,-14.000,130.619,,
28/03/2021,28/03/2021,FCR,1,NEGPOS_00_04,36.390,71.000,36.390,4.000,87.000,115.170,-60.000,67.000,36.390,10.000,562.000,36.390,12.000,508.000,36.390,132.000,114.000,36.390,-69.000,15.000,36.390,-15.000,20.000,48.420,-14.000,130.664,,
28/03/2021,28/03/2021,FCR,1,NEGPOS_04_08,36.100,71.000,36.100,-3.000,87.000,103.260,-60.000,67.000,36.100,12.000,562.000,36.100,9.000,508.000,36.100,140.000,114.000,36.100,-69.000,15.000,36.100,-15.000,20.000,54.770,-14.000,130.709,,
28/03/2021,28/03/2021,FCR,1,NEGPOS_08_12,44.000,71.000,44.000,-3.000,87.000,92.670,-60.000,67.000,44.000,22.000,562.000,44.000,-13.000,508.000,31.440,152.000,114.000,44.000,-69.000,15.000,44.000,-15.000,20.000,54.770,-14.000,130.757,,
28/03/2021,28/03/2021,FCR,1,NEGPOS_12_16,61.120,71.000,61.120,8.000,87.000,169.810,-60.000,67.000,61.120,34.000,562.000,61.120,-48.000,508.000,27.040,152.000,114.000,61.120,-69.000,15.000,61.120,-6.000,20.000,61.120,-11.000,130.802,,
28/03/2021,28/03/2021,FCR,1,NEGPOS_16_20,49.960,71.000,49.960,13.000,87.000,81.420,-60.000,67.000,49.960,36.000,562.000,49.960,-12.000,508.000,49.960,121.000,114.000,49.960,-69.000,15.000,49.960,-15.000,20.000,54.770,-14.000,130.847,,
28/03/2021,28/03/2021,FCR,1,NEGPOS_20_24,26.920,71.000,26.920,1.000,87.000,97.000,-60.000,67.000,26.920,28.000,562.000,26.920,59.000,508.000,26.920,70.000,114.000,26.920,-69.000,15.000,26.920,-15.000,20.000,54.770,-14.000,130.888,,
29/03/2021,29/03/2021,FCR,1,NEGPOS_00_04,49.990,71.000,49.990,7.000,87.000,66.310,-60.000,67.000,49.990,53.000,562.000,49.990,37.000,508.000,49.990,63.000,114.000,49.990,-69.000,15.000,49.990,-12.000,20.000,53.240,-14.000,130.933,,
29/03/2021,29/03/2021,FCR,1,NEGPOS_04_08,36.430,71.000,36.430,-7.000,87.000,36.430,-57.000,67.000,36.430,76.000,562.000,36.430,28.000,508.000,36.430,58.000,114.000,36.430,-69.000,15.000,36.430,-15.000,20.000,53.240,-14.000,130.978,,
29/03/2021,29/03/2021,FCR,1,NEGPOS_08_12,48.000,71.000,48.000,-7.000,87.000,48.000,-60.000,67.000,35.780,95.000,562.000,48.000,94.000,508.000,48.000,-15.000,114.000,48.000,-69.000,15.000,48.000,-15.000,20.000,53.240,-14.000,131.024,,
29/03/2021,29/03/2021,FCR,1,NEGPOS_12_16,38.740,71.000,38.740,-7.000,87.000,126.210,-60.000,67.000,38.740,99.000,562.000,38.740,35.000,508.000,38.740,31.000,114.000,38.740,-69.000,15.000,38.740,-15.000,20.000,53.240,-14.000,131.070,,
29/03/2021,29/03/2021,FCR,1,NEGPOS_16_20,30.680,71.000,30.680,4.000,87.000,38.300,-60.000,67.000,30.680,96.000,562.000,30.680,-24.000,508.000,30.680,82.000,114.000,30.680,-69.000,15.000,30.680,-15.000,20.000,53.240,-14.000,131.116,,
29/03/2021,29/03/2021,FCR,1,NEGPOS_20_24,27.300,71.000,27.300,7.000,87.000,39.150,-60.000,67.000,27.300,99.000,562.000,27.300,-8.000,508.000,27.300,66.000,114.000,27.300,-75.000,15.000,27.300,-15.000,20.000,53.240,-14.000,131.163,,
30/03/2021,30/03/2021,FCR,1,NEGPOS_00_04,22.220,71.000,22.220,-7.000,87.000,77.660,-60.000,67.000,22.220,14.000,562.000,22.220,12.000,508.000,22.220,139.000,114.000,22.220,-69.000,15.000,22.220,-15.000,20.000,53.240,-14.000,131.209,,
30/03/2021,30/03/2021,FCR,1,NEGPOS_04_08,31.000,71.000,31.000,-7.000,87.000,31.000,-60.000,67.000,31.000,35.000,562.000,31.000,30.000,508.000,31.000,100.000,114.000,31.000,-69.000,15.000,31.000,-15.000,20.000,53.240,-14.000,131.255,,
30/03/2021,30/03/2021,FCR,1,NEGPOS_08_12,29.400,71.000,29.400,1.000,87.000,47.360,-60.000,67.000,29.400,61.000,562.000,29.400,16.000,508.000,29.400,79.000,114.000,29.400,-69.000,15.000,29.400,-15.000,20.000,29.400,-13.000,131.301,,
30/03/2021,30/03/2021,FCR,1,NEGPOS_12_16,26.200,71.000,26.200,1.000,87.000,136.290,-60.000,67.000,26.200,7.000,562.000,26.200,36.000,508.000,26.200,113.000,114.000,26.200,-69.000,15.000,26.200,-15.000,20.000,26.200,-13.000,131.348,,
30/03/2021,30/03/2021,FCR,1,NEGPOS_16_20,21.000,71.000,21.000,-7.000,87.000,34.190,-60.000,67.000,21.000,26.000,562.000,21.000,-3.000,508.000,21.000,141.000,114.000,21.000,-69.000,15.000,21.000,-15.000,20.000,21.000,-13.000,131.409,,
30/03/2021,30/03/2021,FCR,1,NEGPOS_20_24,15.540,71.000,15.540,-7.000,87.000,28.690,-60.000,67.000,15.540,19.000,562.000,15.540,9.000,508.000,11.000,152.000,114.000,15.540,-75.000,15.000,15.540,-15.000,20.000,15.540,-13.000,131.471,,
31/03/2021,31/03/2021,FCR,1,NEGPOS_00_04,29.350,71.000,29.350,-4.000,87.000,76.730,-60.000,67.000,29.350,26.000,562.000,29.350,87.000,508.000,29.350,43.000,114.000,29.350,-68.000,15.000,29.350,-12.000,20.000,29.350,-12.000,131.537,,
31/03/2021,31/03/2021,FCR,1,NEGPOS_04_08,33.920,71.000,33.920,5.000,87.000,33.920,-59.000,67.000,33.920,16.000,562.000,33.920,36.000,508.000,33.920,97.000,114.000,33.920,-68.000,15.000,33.920,-15.000,20.000,33.920,-12.000,131.606,,
31/03/2021,31/03/2021,FCR,1,NEGPOS_08_12,31.480,71.000,31.480,10.000,87.000,46.610,-60.000,67.000,31.480,44.000,562.000,31.480,18.000,508.000,31.480,82.000,114.000,31.480,-68.000,15.000,31.480,-15.000,20.000,31.480,-11.000,131.667,,
31/03/2021,31/03/2021,FCR,1,NEGPOS_12_16,26.240,71.000,26.240,4.000,87.000,159.050,-60.000,67.000,26.240,9.000,562.000,26.240,116.000,508.000,26.240,25.000,114.000,26.240,-68.000,15.000,26.240,-15.000,20.000,26.240,-11.000,131.725,,
31/03/2021,31/03/2021,FCR,1,NEGPOS_16_20,29.120,71.000,29.120,-4.000,87.000,29.120,-59.000,67.000,29.120,53.000,562.000,29.120,13.000,508.000,29.120,91.000,114.000,29.120,-68.000,15.000,29.120,-15.000,20.000,29.120,-11.000,131.785,,
31/03/2021,31/03/2021,FCR,1,NEGPOS_20_24,24.480,71.000,24.480,7.000,87.000,38.710,-60.000,67.000,24.480,35.000,562.000,24.480,67.000,508.000,24.480,51.000,114.000,24.480,-74.000,15.000,24.480,-15.000,20.000,24.480,-11.000,131.848,,
01/04/2021,01/04/2021,FCR,1,NEGPOS_00_04,20.000,71.000,20.000,-4.000,87.000,88.330,-60.000,67.000,20.000,20.000,562.000,20.000,55.000,508.000,20.000,87.000,114.000,20.000,-71.000,15.000,20.000,-15.000,20.000,20.000,-12.000,131.910,,
01/04/2021,01/04/2021,FCR,1,NEGPOS_04_08,28.000,71.000,28.000,4.000,87.000,29.100,-60.000,67.000,28.000,35.000,562.000,28.000,29.000,508.000,28.000,96.000,114.000,28.000,-77.000,15.000,28.000,-15.000,20.000,28.000,-12.000,131.974,,
01/04/2021,01/04/2021,FCR,1,NEGPOS_08_12,25.920,71.000,25.920,3.000,87.000,46.250,-60.000,67.000,25.920,69.000,562.000,25.920,5.000,508.000,25.920,80.000,114.000,25.920,-71.000,15.000,25.920,-15.000,20.000,25.920,-11.000,132.041,,
01/04/2021,01/04/2021,FCR,1,NEGPOS_12_16,22.030,71.000,22.030,4.000,87.000,171.120,-60.000,67.000,22.030,4.000,562.000,22.030,100.000,508.000,22.030,49.000,114.000,22.030,-71.000,15.000,22.030,-15.000,20.000,22.030,-11.000,132.103,,
01/04/2021,01/04/2021,FCR,1,NEGPOS_16_20,28.900,71.000,28.900,13.000,87.000,28.900,-59.000,67.000,28.900,68.000,562.000,28.900,46.000,508.000,28.900,29.000,114.000,28.900,-71.000,15.000,28.900,-15.000,20.000,28.900,-11.000,132.167,,
01/04/2021,01/04/2021,FCR,1,NEGPOS_20_24,20.340,71.000,20.340,0.000,87.000,29.570,-60.000,67.000,20.340,60.000,562.000,20.340,27.000,508.000,20.340,76.000,114.000,20.340,-77.000,15.000,20.340,-15.000,20.000,20.340,-11.000,132.233,,
02/04/2021,02/04/2021,FCR,1,NEGPOS_00_04,33.580,71.000,33.580,-4.000,87.000,110.210,-60.000,67.000,33.580,66.000,562.000,33.580,56.000,508.000,33.580,36.000,114.000,33.580,-71.000,15.000,33.580,-11.000,20.000,33.580,-12.000,132.295,,
02/04/2021,02/04/2021,FCR,1,NEGPOS_04_08,38.000,71.000,38.000,-4.000,87.000,62.930,-60.000,67.000,38.000,66.000,562.000,38.000,50.000,508.000,38.000,46.000,114.000,38.000,-71.000,15.000,38.000,-15.000,20.000,38.000,-12.000,132.362,,
02/04/2021,02/04/2021,FCR,1,NEGPOS_08_12,49.000,71.000,49.000,17.000,87.000,76.140,-60.000,67.000,49.000,71.000,562.000,49.000,50.000,508.000,49.000,9.000,114.000,49.000,-71.000,15.000,49.000,-6.000,20.000,49.000,-10.000,132.421,,
02/04/2021,02/04/2021,FCR,1,NEGPOS_12_16,60.000,71.000,60.000,7.000,87.000,179.110,-60.000,67.000,60.000,58.000,562.000,60.000,35.000,508.000,60.000,50.000,114.000,60.000,-71.000,15.000,60.000,-10.000,20.000,60.000,-9.000,132.478,,
02/04/2021,02/04/2021,FCR,1,NEGPOS_16_20,48.000,71.000,48.000,7.000,87.000,54.170,-60.000,67.000,48.000,67.000,562.000,48.000,22.000,508.000,48.000,53.000,114.000,48.000,-71.000,15.000,48.000,-8.000,20.000,48.000,-10.000,132.528,,
02/04/2021,02/04/2021,FCR,1,NEGPOS_20_24,32.880,71.000,32.880,2.000,87.000,51.190,-60.000,67.000,32.880,81.000,562.000,32.880,45.000,508.000,32.880,35.000,114.000,32.880,-77.000,15.000,32.880,-15.000,20.000,32.880,-11.000,132.572,,
03/04/2021,03/04/2021,FCR,1,NEGPOS_00_04,55.000,71.000,55.000,9.000,87.000,109.500,-60.000,67.000,55.000,81.000,562.000,55.000,54.000,508.000,55.000,4.000,114.000,55.000,-71.000,15.000,55.000,-7.000,20.000,55.000,-10.000,132.623,,
03/04/2021,03/04/2021,FCR,1,NEGPOS_04_08,38.000,71.000,38.000,-2.000,87.000,73.280,-60.000,67.000,38.000,63.000,562.000,38.000,85.000,508.000,38.000,12.000,114.000,38.000,-71.000,15.000,38.000,-15.000,20.000,38.000,-12.000,132.683,,
03/04/2021,03/04/2021,FCR,1,NEGPOS_08_12,42.400,71.000,42.400,4.000,87.000,88.280,-60.000,67.000,42.400,84.000,562.000,42.400,46.000,508.000,42.400,12.000,114.000,42.400,-71.000,15.000,42.400,-6.000,20.000,42.400,-9.000,132.730,,
03/04/2021,03/04/2021,FCR,1,NEGPOS_12_16,54.000,71.000,54.000,9.000,87.000,181.250,-60.000,67.000,54.000,51.000,562.000,54.000,10.000,508.000,54.000,78.000,114.000,54.000,-71.000,15.000,54.000,-9.000,20.000,54.000,-8.000,132.787,,
